x,y,z,intensity,return_number,number_of_returns,scan_direction_flag,edge_of_flight_line,classification,synthetic,key_point,withheld,scan_angle_rank,user_data,point_source_id,gps_time
829613.323914089,5932691.562793144,554.39,10,1,1,0,0,6,0,0,0,19,6,2100,363512138.7644106
829613.5285121505,5932690.976102644,554.67,11,1,1,0,0,6,0,0,0,19,6,2100,363512138.7644097
829614.3034390963,5932691.13731165,554.8000000000001,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7711788
829614.1134595529,5932691.7093334375,554.53,10,1,1,0,0,6,0,0,0,19,6,2100,363512138.7711797
829613.9961672394,5932689.685369727,554.96,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7644078
829614.7126377916,5932689.978598018,555.38,11,1,1,0,0,6,0,0,0,19,6,2100,363512138.7711769
829614.4934221962,5932690.579958909,555.14,10,1,1,0,0,6,0,0,0,19,6,2100,363512138.7711779
829614.9756936643,5932689.259891632,555.47,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.771176
829617.6220990106,5932689.699416163,554.4300000000001,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7847149
829617.3151879227,5932690.432805404,554.6,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7847159
829615.5169391261,5932691.005114409,554.92,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7779476
829615.2684942172,5932691.679813505,554.6800000000001,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7779485
829617.0959755812,5932691.048834392,554.4,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7847168
829616.8767613836,5932691.664859698,554.09,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7847177
829615.9553680104,5932689.802388161,555.27,10,1,1,0,0,6,0,0,0,19,6,2100,363512138.7779457
829615.6923076924,5932690.491762001,555.2,10,1,1,0,0,6,0,0,0,19,6,2100,363512138.7779467
829617.6659222763,5932689.376772042,555.3000000000001,6,1,1,0,0,6,0,0,0,19,6,2100,363512138.784714
829613.9088637654,5932692.310690315,554.24,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7711806
829614.8592984339,5932692.853195044,554.13,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.7779503
829615.0346646551,5932692.325175888,554.41,10,1,1,0,0,6,0,0,0,19,6,2100,363512138.7779494
829617.5051234273,5932689.376857981,557.0500000000001,7,1,1,0,0,6,0,0,0,19,6,2100,363512138.7847131
829612.272025621,5932696.461624055,554.2,9,1,1,0,0,6,0,0,0,19,6,2100,363512138.771186
829546.072153555,5932714.996110982,547.07,3,1,2,0,0,6,0,0,0,18,6,2100,363512138.4260154
829544.2740057991,5932716.301732659,547.13,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192488
829545.7798589644,5932715.758826821,547.12,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260163
829541.4085309848,5932717.548852548,547.1,3,1,2,0,0,6,0,0,0,18,6,2100,363512138.4057144
829541.1454657889,5932718.238230027,547.14,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4057153
829542.1104894135,5932718.355482233,549.23,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4124822
829543.4409197014,5932717.95927703,549.39,5,1,1,0,0,6,0,0,0,18,26,2100,363512138.4192498
829547.6803349068,5932714.335858592,547.16,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.432783
829547.417269637,5932715.025234662,547.16,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327839
829548.9961687919,5932714.115650227,547.17,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395514
829542.5785961823,5932719.646159305,551.64,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192507
829544.3621333167,5932718.399206588,551.58,2,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260171
829545.9995434413,5932717.665612096,551.5500000000001,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327848
829544.0844538221,5932719.117923312,551.72,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260181
829543.8360013295,5932719.763295875,551.6800000000001,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.426019
829545.7072484427,5932718.413665523,551.72,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327857
829545.4587990568,5932719.073706146,551.72,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327866
829545.1665018074,5932719.821755282,551.76,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327875
829546.4092607466,5932719.762897807,551.9300000000001,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.439556
829546.5261426654,5932719.044269652,553.66,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395541
829546.2923076382,5932719.689632874,553.41,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395551
829547.5930598669,5932716.726692964,551.59,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395523
829548.7041645168,5932716.257183887,551.62,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463205
829550.1222416555,5932715.39162332,551.59,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530884
829549.8007162829,5932716.213013101,551.71,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530893
829550.6780006787,5932716.462206413,551.67,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598589
829547.2861472245,5932717.504078694,551.66,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395532
829548.4264865926,5932716.990564897,551.69,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463215
829549.2599699439,5932717.621101738,551.72,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530912
829548.1341896664,5932717.738613951,551.73,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463224
829549.0115183733,5932718.266475366,551.71,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.453092
829547.8857404826,5932718.398654589,551.73,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463233
829547.6080584557,5932719.117365675,551.7,3,2,2,0,0,6,0,0,0,18,6,2100,363512138.4463241
829548.719228048,5932719.058523961,551.73,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.453093
829548.4561650268,5932719.762567121,551.73,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530939
829549.5376539318,5932716.917057078,551.74,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530902
829550.4003171287,5932717.166251745,551.67,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598598
829550.1080230089,5932717.928968252,551.73,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598608
829551.4092245444,5932717.635427258,551.71,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666295
829551.1607800699,5932718.324801042,551.7,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666303
829549.8303439877,5932718.662347074,551.73,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598617
829550.8977104964,5932718.984844461,551.71,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666312
829549.5672810674,5932719.3663902385,551.73,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598626
829550.649263797,5932719.659551966,551.71,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666321
829552.023523461,5932719.072665968,551.71,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734006
829551.804306814,5932719.674035383,551.71,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734015
829540.9412570616,5932720.834422018,551.7,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4124841
829542.0232396836,5932721.127584868,551.6800000000001,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192525
829542.3155333132,5932720.350203682,551.6800000000001,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192516
829543.5290941505,5932720.584679802,551.69,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.42602
829543.25141466,5932721.318058981,551.7,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260208
829540.6781887707,5932721.509131681,551.7,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4124849
829541.7455562855,5932721.831632325,551.74,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192534
829541.5263359039,5932722.418333611,551.7,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192543
829543.0029632046,5932721.963434057,551.73,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260217
829542.7252816597,5932722.682147299,551.76,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260227
829544.9034361757,5932720.511131692,551.76,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327884
829544.6257587725,5932721.259176925,551.75,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327893
829546.1754291583,5932720.422930145,551.75,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395569
829545.9269820534,5932721.097637631,551.75,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395578
829545.6492999464,5932721.816349204,551.73,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395588
829546.4973397932,5932722.036216686,551.76,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463279
829545.3570027881,5932722.5643989155,551.78,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395597
829546.2488882259,5932722.681591235,551.77,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463287
829543.953446116,5932722.638007204,553.35,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327903
829541.2194266442,5932723.21039005,551.88,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192552
829540.9125120462,5932723.987773752,551.88,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4192561
829542.4329855506,5932723.430199689,551.89,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260235
829542.1553058779,5932724.16357907,551.9,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260244
829543.4858035513,5932724.20736968,551.91,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.432793
829540.6494505442,5932724.706483777,551.88,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.419257
829541.8776215638,5932724.867625086,551.91,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260254
829541.6584044072,5932725.468995311,551.9300000000001,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260262
829543.2081219747,5932724.926083121,551.94,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.432794
829542.9889065434,5932725.542118745,551.92,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327949
829543.4565467782,5932723.97275099,553.21,10,1,2,0,0,6,0,0,0,18,6,2100,363512138.4327921
829543.7634854374,5932723.4739949955,552.04,4,2,2,0,0,6,0,0,0,18,6,2100,363512138.4327921
829544.5970168515,5932724.339222364,552.73,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395615
829545.9712070902,5932723.400304971,551.8100000000001,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463297
829545.693527403,5932724.119021818,551.94,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463306
829544.5239592019,5932724.720540522,551.91,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395624
829544.2609001101,5932725.453917089,551.9,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395633
829545.3866176109,5932724.925738826,551.9300000000001,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463315
829546.4977849865,5932724.852229305,551.92,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531004
829545.1089353377,5932725.644450697,551.91,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463324
829546.2201028072,5932725.5709412135,551.9,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531013
829543.6757654572,5932723.356722229,553.4300000000001,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327912
829544.6846904788,5932723.943230125,553.4,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395606
829546.8042470767,5932721.214833197,551.77,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463269
829547.9300307902,5932721.111989156,551.8000000000001,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530957
829548.193098178,5932720.437278622,551.78,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530948
829549.3188319455,5932720.026431041,551.73,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598635
829549.0703801452,5932720.671804509,551.71,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598643
829548.8073157904,5932721.3611831395,551.77,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598652
829547.6231209772,5932721.9187052995,551.77,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530967
829547.3454439279,5932722.666751081,551.77,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530976
829548.5150177549,5932722.109230547,551.75,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598661
829548.2373406094,5932722.8572760355,551.74,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.459867
829549.5531577793,5932722.519734767,551.78,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666357
829550.386198602,5932720.348928537,551.71,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.466633
829550.093901565,5932721.096977608,551.74,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666339
829551.5120117367,5932720.436750126,551.71,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734024
829551.2343307728,5932721.155463178,551.73,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734033
829549.801606789,5932721.859693437,551.77,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666349
829550.9712677246,5932721.859506248,551.72,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734042
829550.6935866709,5932722.5782194,551.74,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734051
829552.4041548105,5932722.181947263,551.75,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801738
829549.2900925779,5932723.209111862,551.79,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666366
829549.0270245274,5932723.883821285,551.77,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666375
829547.199693623,5932725.570783562,551.82,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598706
829548.4862802308,5932725.306578494,551.8000000000001,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666393
829550.4305220551,5932723.267597553,551.78,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.473406
829550.1236112477,5932724.059649641,551.82,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.473407
829552.1410858779,5932722.841992364,551.8000000000001,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801747
829547.0380805957,5932720.5841287635,551.79,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.446326
829546.9065177497,5932720.569536663,553.38,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463251
829547.1111189646,5932719.968179777,553.6800000000001,4,1,2,0,0,6,0,0,0,18,6,2100,363512138.4463241
829547.0531447455,5932723.400134554,551.83,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530986
829547.9888856941,5932723.47331965,551.82,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598679
829546.7754636531,5932724.11884838,551.87,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4530995
829547.7258247881,5932724.192029852,551.82,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598688
829547.448143892,5932724.910744105,551.87,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598697
829548.7347277551,5932724.63187162,551.83,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666384
829553.0754184423,5932714.569641961,546.33,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666285
829553.9820182797,5932715.288164001,546.28,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4733988
829554.464298899,5932713.982755624,546.39,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.473397
829554.2158473176,5932714.628128117,546.35,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4733979
829555.4002829785,5932715.595943295,546.41,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801683
829555.1372186076,5932716.299982327,546.29,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801692
829553.119246526,5932714.261663956,547.2,4,1,3,0,0,1,0,0,0,18,1,2100,363512138.4666276
829555.4587208107,5932715.21463081,547.32,1,1,2,0,0,1,0,0,0,18,1,2100,363512138.4801673
829554.8741588359,5932717.018692828,546.3100000000001,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801701
829554.6110923981,5932717.69340398,546.35,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801711
829556.1315253084,5932716.886495831,546.41,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4869394
829555.8976951936,5932717.546529567,546.27,6,2,2,0,0,6,0,0,0,18,6,2100,363512138.4869404
829552.9004575933,5932717.341777748,549.38,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4733996
829554.7284150859,5932719.48287249,550.79,1,1,2,0,0,6,0,0,0,18,6,2100,363512138.4869404
829552.9448962938,5932720.744524299,551.74,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.480172
829552.6672187401,5932721.492568118,551.6800000000001,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801729
829553.6907540003,5932722.00574037,551.69,2,1,1,0,0,6,0,0,0,18,6,2100,363512138.4869431
829557.3169637171,5932723.691815811,551.15,1,1,1,0,0,6,0,0,0,18,6,2100,363512138.514022
829556.9662028039,5932724.527884763,551.47,2,1,1,0,0,6,0,0,0,18,6,2100,363512138.5140229
829551.5429826605,5932731.876625404,547.19,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4937278
829550.3001921742,5932731.5248866305,549.12,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4869568
829541.1188202801,5932734.796957602,547.38,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395779
829545.3442061034,5932734.664284728,547.21,3,2,2,0,0,6,0,0,0,18,6,2100,363512138.4666539
829546.4700226694,5932734.766772479,547.17,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734233
829540.9288363074,5932735.38364532,547.0500000000001,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395788
829541.6015013033,5932736.072876445,547.08,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463487
829541.7330281627,5932735.647533539,547.46,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463478
829543.5753355308,5932736.233902222,547.17,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598869
829543.3268844831,5932736.893942081,547.11,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598878
829542.3619068516,5932736.820773836,547.5,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531183
829545.1103776668,5932735.338987584,547.11,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666548
829544.847309262,5932736.013698486,547.11,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666557
829543.7360913897,5932735.735219012,547.49,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.459886
829546.2654207511,5932735.353467701,546.99,3,1,2,0,0,6,0,0,0,18,6,2100,363512138.4734242
829541.1041833046,5932734.576996271,548.48,9,1,1,0,0,6,0,0,0,18,26,2100,363512138.439577
829541.0456980852,5932734.430380879,549.74,9,1,1,0,0,6,0,0,0,18,26,2100,363512138.4395761
829545.0664838823,5932734.899069588,549.38,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666531
829545.3587793404,5932734.13635246,549.34,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666521
829542.5080448157,5932736.322098668,547.99,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531174
829542.6103341668,5932735.911430801,548.48,2,1,1,0,0,6,0,0,0,18,26,2100,363512138.4531165
829541.1045810402,5932737.172988999,547.96,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463496
829541.6160738851,5932735.574266388,548.88,7,1,1,0,0,6,0,0,0,18,26,2100,363512138.4463469
829542.6833934617,5932735.544777206,549.25,3,1,1,0,0,6,0,0,0,18,26,2100,363512138.4531156
829543.7799192434,5932735.427238946,548.32,3,1,1,0,0,6,0,0,0,18,26,2100,363512138.4598852
829543.852970777,5932735.001921515,549.1800000000001,3,1,1,0,0,6,0,0,0,18,26,2100,363512138.4598842
829544.8472660081,5932735.515101219,549.22,2,1,2,0,0,6,0,0,0,18,6,2100,363512138.4666539
829548.7213369744,5932732.933077285,547.21,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801902
829546.7038562605,5932734.1214044215,547.3100000000001,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4734224
829548.4728906925,5932733.622449812,547.13,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801911
829548.2098280278,5932734.341157805,547.04,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.480192
829549.9787087875,5932732.830210993,547.21,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4869596
829550.2125379445,5932732.1555105625,547.38,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4869586
829551.3091496518,5932732.521993765,547.0600000000001,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4937287
829549.7448706862,5932733.446245252,547.0600000000001,4,1,2,0,0,6,0,0,0,18,6,2100,363512138.4869604
829546.8792002469,5932733.285426327,548.87,4,1,1,0,0,6,0,0,0,18,26,2100,363512138.4734206
829546.9084131265,5932733.006784798,549.78,3,1,1,0,0,6,0,0,0,18,26,2100,363512138.4734197
829548.5020734714,5932733.035844686,549.15,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801893
829548.7066763476,5932732.449151934,549.4,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801883
829548.8820447254,5932731.891802357,549.8000000000001,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4801874
829549.993277938,5932732.287609058,549.25,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.4869577
829546.1328162622,5932728.372292655,551.78,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598742
829542.6825075225,5932729.619509476,551.82,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395688
829542.4048266787,5932730.352887349,551.77,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395697
829543.5597790942,5932729.78070326,551.77,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.446338
829540.8405411033,5932731.233138553,551.82,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4328022
829541.864082871,5932731.790311224,551.78,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395716
829542.1563785048,5932731.027594471,551.74,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4395707
829543.2820958532,5932730.499414121,551.71,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463388
829542.7851963236,5932731.81949775,551.73,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463406
829543.0190330463,5932731.203460062,551.77,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4463397
829544.9632411143,5932728.929812584,551.78,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531057
829544.7294032829,5932729.531185471,551.8000000000001,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531066
829544.4517226133,5932730.264563405,551.75,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531075
829545.8843685973,5932729.047000062,551.76,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598751
829545.621300773,5932729.72171118,551.78,4,1,1,0,0,6,0,0,0,18,6,2100,363512138.459876
829544.1886587461,5932730.968606997,551.74,6,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531083
829543.9255922047,5932731.65798324,551.71,5,1,1,0,0,6,0,0,0,18,6,2100,363512138.4531093
829545.0805588402,5932731.173799839,551.73,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598778
829544.8174882557,5932731.83384371,551.73,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598787
829545.3728543378,5932730.411083367,551.7,2,1,1,0,0,6,0,0,0,18,6,2100,363512138.4598769
829546.3671456708,5932730.909593562,551.67,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666467
829546.0748500761,5932731.672309764,551.69,3,1,1,0,0,6,0,0,0,18,6,2100,363512138.4666476
829541.3514920656,5932726.2610459365,551.9300000000001,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260272
829541.0738187679,5932727.038424968,551.92,9,1,1,0,0,6,0,0,0,18,6,2100,363512138.4260281
829542.6819920208,5932726.319502716,551.92,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327958
829542.4043165416,5932727.082215085,551.91,10,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327967
829540.8399869422,5932727.683796411,551.9,7,1,1,0,0,6,0,0,0,18,6,2100,363512138.426029
829541.9220306337,5932728.358295033,551.91,8,1,1,0,0,6,0,0,0,18,6,2100,363512138.4327985
